subtype,donor,section,pc,morans_I,CPS
Oligodendrocyte,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.03,14,-0.12989504058167786,0.838095749
Oligodendrocyte,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.03,15,-0.06328411362033762,0.838095749
Oligodendrocyte,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.03,16,-0.16434047205646132,0.838095749
Oligodendrocyte,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.03,17,0.019864511710369296,0.838095749
Oligodendrocyte,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.03,18,-0.01035166341018137,0.838095749
Oligodendrocyte,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.03,19,-0.04929503528997209,0.838095749
Oligodendrocyte,H21.33.006,H21.33.006.Cx28.MTG.02.007.1.01.09.03,20,-0.0629640408774104,0.838095749
Oligodendrocyte,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,1,0.02738780841335238,0.517476286
Oligodendrocyte,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,2,0.05227656744496759,0.517476286
Oligodendrocyte,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,3,-0.000776814915345349,0.517476286
Oligodendrocyte,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,4,0.01491397047214445,0.517476286
Oligodendrocyte,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,5,-0.05807427115235302,0.517476286
Oligodendrocyte,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,6,0.04328135759674585,0.517476286
Oligodendrocyte,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,7,0.05135661696766301,0.517476286
Oligodendrocyte,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,8,0.01384414344430845,0.517476286
Oligodendrocyte,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,9,0.026170542414681846,0.517476286
Oligodendrocyte,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,10,0.05039345802112294,0.517476286
Oligodendrocyte,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,11,0.0003519764758892892,0.517476286
Oligodendrocyte,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,12,0.04053077976397376,0.517476286
Oligodendrocyte,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,13,-0.007224724901248825,0.517476286
Oligodendrocyte,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,14,-0.024320038817387403,0.517476286
Oligodendrocyte,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,15,0.005581467920020154,0.517476286
Oligodendrocyte,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,16,-0.014427244268695481,0.517476286
Oligodendrocyte,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,17,0.0006089935574368412,0.517476286
Oligodendrocyte,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,18,0.021986602319798893,0.517476286
Oligodendrocyte,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,19,-0.005784288162583233,0.517476286
Oligodendrocyte,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.0,20,0.03752012396193085,0.517476286
Oligodendrocyte,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.1,1,0.06198916667921911,0.517476286
Oligodendrocyte,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.1,2,0.014573238592180501,0.517476286
Oligodendrocyte,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.1,3,-0.03073598485852885,0.517476286
Oligodendrocyte,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.1,4,0.003930622826932086,0.517476286
Oligodendrocyte,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.1,5,-0.06740251756841778,0.517476286
Oligodendrocyte,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.1,6,-0.03998702073655615,0.517476286
Oligodendrocyte,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.1,7,-0.047861174645375634,0.517476286
Oligodendrocyte,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.1,8,0.0008287540308886207,0.517476286
Oligodendrocyte,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.1,9,0.0021902930004753093,0.517476286
Oligodendrocyte,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.1,10,-0.022711629317308506,0.517476286
Oligodendrocyte,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.1,11,0.012974015580717648,0.517476286
Oligodendrocyte,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.1,12,-0.02888976566927481,0.517476286
Oligodendrocyte,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.1,13,-0.01653589203997519,0.517476286
Oligodendrocyte,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.1,14,0.0002580887063120215,0.517476286
Oligodendrocyte,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.1,15,0.0442796285345205,0.517476286
Oligodendrocyte,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.1,16,0.05031401221259287,0.517476286
Oligodendrocyte,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.1,17,-0.0127176591411386,0.517476286
Oligodendrocyte,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.1,18,-0.020451284132671513,0.517476286
Oligodendrocyte,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.1,19,0.0040840719308879595,0.517476286
Oligodendrocyte,H21.33.019,H21.33.019.Cx30.MTG.02.007.5.1,20,-0.013019834037668739,0.517476286
