regulator,target,w_c0,w_c1,dom_cluster,substantial,bucking
LINC02248,KYNU,1.2288154772077997e-05,6.3775846966156525e-06,1,False,False
LINC02248,ARHGAP15,3.946211236925485e-05,2.3045325282775877e-05,1,False,False
LINC02248,AC079793.1,2.5386439166700094e-05,2.605623418441244e-05,1,False,False
LINC02248,TEX41,4.937299569778518e-05,2.9404246468995697e-05,1,False,False
LINC02248,AC079163.2,2.7060894440650928e-05,1.0745017323952084e-05,1,False,False
LINC02248,AC105402.3,3.695798926178434e-05,5.575178207908712e-05,1,True,False
LINC02248,LINC01931,4.992609930799258e-05,3.2125498447117106e-05,1,True,False
LINC02248,AC073225.1,2.27638894262156e-05,9.025320336890337e-06,1,False,False
LINC02248,LINC01876,2.9841397654186402e-05,3.284295936127351e-05,1,False,False
LINC02248,AC016766.1,3.769408752831135e-05,1.4533388080844192e-05,1,False,False
LINC02248,LRP2,1.1483904126635921e-05,1.2717225563228479e-05,1,False,False
LINC02248,SCHLAP1,6.48406062331714e-05,9.26876437038031e-05,1,True,False
LINC02248,AC007319.1,3.5061769260697766e-05,4.297323351545855e-05,1,False,False
LINC02248,CALCRL,2.5944523727794085e-05,4.27055632889699e-05,1,False,False
LINC02248,LINC01090,4.4987505719783895e-05,4.8704934640846034e-05,1,False,False
LINC02248,COL5A2,3.519793006175142e-05,5.302887300998613e-05,1,True,False
LINC02248,PARD3B,4.7850956459695866e-05,5.8868137698418266e-05,1,True,False
LINC02248,ERBB4,4.6302807520451215e-05,5.6005045659577644e-05,1,True,False
LINC02248,SPHKAP,4.325103534864205e-05,2.5462409486661164e-05,1,False,False
LINC02248,LINC01266,6.965161790659446e-05,5.556178314577192e-05,1,True,False
LINC02248,LMCD1,4.757465613122551e-05,2.7025858523760858e-05,1,False,False
LINC02248,KCNH8,3.766377028561503e-05,1.445879648963791e-05,1,False,False
LINC02248,SGO1-AS1,4.634754670127991e-05,5.3346413981159534e-05,1,True,False
LINC02248,ZNF385D,3.919567935615724e-05,4.4822455834814744e-05,1,False,False
LINC02248,TGFBR2,3.088997997129819e-06,2.0924163560263246e-06,1,False,False
LINC02248,MOBP,3.749067769611319e-05,4.973846792145838e-05,1,False,False
LINC02248,LINC00698,3.191278749535414e-05,1.860396969907634e-05,1,False,False
LINC02248,ADAMTS9,4.503486241327971e-05,2.777956586024037e-05,1,False,False
LINC02248,ADAMTS9-AS2,4.2802575509668324e-05,5.915247480789627e-05,1,True,False
LINC02248,TAFA4,3.7668910697752716e-05,5.636658533801124e-05,1,True,False
LINC02248,SAMMSON,1.9898543221700523e-05,2.4495291534064652e-05,1,False,False
LINC02248,LINC02008,3.8641949127969745e-05,2.8836345613837266e-05,1,False,False
LINC02248,AC023503.1,2.4280747065387265e-06,6.938833232810564e-06,1,False,False
LINC02248,ABI3BP,4.631271259381884e-05,5.304810040417024e-05,1,True,False
LINC02248,AC068633.1,5.1472937130267515e-05,4.13470894977233e-05,1,True,False
LINC02248,ALDH1L1,8.196032996320314e-06,1.0052070786513747e-05,1,False,False
LINC02248,AC092957.1,2.1618470596096056e-05,1.1393499975378707e-05,1,False,False
LINC02248,ZIC1,8.11627775175223e-06,2.802055981397264e-06,1,False,False
LINC02248,AC069410.1,7.674698599030827e-06,9.641599655355652e-06,1,False,False
LINC02248,LINC02006,4.3269027307804674e-05,3.3101356727225315e-05,1,False,False
LINC02248,GPR149,3.6035596005660155e-06,5.882581609173968e-06,1,False,False
LINC02248,PLCH1,4.067200901816934e-05,4.974400942280212e-05,1,True,False
LINC02248,AC112770.1,1.3755864411587056e-05,8.505131712843949e-06,1,False,False
LINC02248,AC128685.1,1.2089272246552963e-05,8.346720719488505e-06,1,False,False
LINC02248,LINC01324,1.713206088398195e-05,2.155795911585532e-06,1,False,False
LINC02248,MECOM,2.9617216090089413e-05,3.361436456046051e-05,1,False,False
LINC02248,SLC7A14-AS1,4.267546709986157e-05,5.910933121218757e-05,1,True,False
LINC02248,AC110992.1,6.771128626704016e-05,8.136243117903109e-05,1,True,False
LINC02248,AC117453.1,4.704412998830161e-05,7.686321285148439e-05,1,True,False
LINC02248,AC068308.1,3.036071608324105e-05,1.761092070078502e-05,1,False,False
LINC02248,SST,6.721493869728148e-06,1.2331972429089083e-06,1,False,False
LINC02248,APOD,3.825011638714485e-05,4.5560448768552725e-05,1,False,False
LINC02248,AC093898.1,2.1914101233819007e-05,1.5015945590707692e-05,1,False,False
LINC02248,AC097512.1,3.724785805809402e-05,5.6027007621847405e-05,1,True,False
LINC02248,AC093607.1,4.375683921029354e-05,5.868308173059507e-05,1,True,False
LINC02248,AC079772.1,2.316189419015721e-05,3.8400312427360355e-05,1,False,False
LINC02248,AC016687.3,9.614377728725173e-06,2.1794932279819602e-05,1,False,False
LINC02248,AC016687.2,2.9125872581267566e-05,4.041340558256006e-05,1,False,False
LINC02248,LINC02484,8.301983960869857e-06,6.2623651534750284e-06,1,False,False
LINC02248,LINC02505,1.5676694088587434e-05,6.465095707309823e-06,1,False,False
LINC02248,RBM47,3.6335420540749356e-05,3.771472835905915e-05,1,False,False
LINC02248,KIT,5.441812835224046e-06,7.595115037130923e-06,1,False,False
LINC02248,IGFBP7,1.5723884184279915e-05,1.0223885239535245e-05,1,False,False
LINC02248,NPFFR2,1.7128447409876328e-05,1.4877201394287847e-05,1,False,False
LINC02248,CXCL10,2.6953974643933756e-07,0.0,1,False,False
LINC02248,LINC01094,1.2627356805973481e-05,7.431088298075572e-06,1,False,False
LINC02248,LINC01088,4.5062921667545225e-05,5.3196777396712207e-05,1,True,False
LINC02248,ARHGAP24,4.228858737128958e-05,4.0195779491013705e-05,1,False,False
LINC02248,MEPE,4.726519853424572e-06,3.0083832430133532e-06,1,False,False
LINC02248,SPP1,2.0566995985432894e-05,2.009995269368687e-05,1,False,False
LINC02248,BMPR1B,5.1018694872895306e-05,6.219762506684883e-05,1,True,False
LINC02248,LINC02267,2.069561400185373e-05,2.0720765803971182e-05,1,False,False
LINC02248,STPG2-AS1,5.13112375003727e-05,2.843580843155065e-05,1,True,False
LINC02248,ADH1B,1.0524254333296973e-06,6.837458781987477e-07,1,False,False
LINC02248,NPNT,1.5891272923144748e-05,5.000104929462277e-06,1,False,False
LINC02248,LEF1,1.960990527609286e-06,3.0830724615774856e-06,1,False,False
LINC02248,ETNPPL,8.48340551053279e-06,9.577783234064779e-06,1,False,False
LINC02248,COL25A1,3.586788719989478e-05,6.52567563977756e-05,1,True,False
LINC02248,AC004704.1,1.403668872757221e-05,6.263286214782244e-06,1,False,False
LINC02248,NDST4,3.390609882150144e-05,1.1387947539413893e-05,1,False,False
LINC02248,AC093765.2,1.981359392992595e-05,2.0589154926062294e-05,1,False,False
LINC02248,AC097528.1,2.55820914742247e-05,9.48986211958879e-06,1,False,False
LINC02248,AC079380.1,4.4707799217507125e-06,4.4806365924602435e-06,1,False,False
LINC02248,AC018680.1,2.3848105142038125e-05,2.4659625207212196e-05,1,False,False
LINC02248,SLC7A11,4.796668812856074e-05,4.270687149042348e-05,1,False,False
LINC02248,LINC00499,4.5794820449523704e-05,4.2165997026669884e-05,1,False,False
LINC02248,TLR2,3.10424215069196e-06,8.469933290981767e-06,1,False,False
LINC02248,TMEM144,4.143341469972039e-05,4.114297830930158e-05,1,False,False
LINC02248,AC021134.1,1.5492141503359154e-05,1.2149770428552145e-05,1,False,False
LINC02248,AC080079.2,2.6275222438530665e-06,2.3883004634844535e-06,1,False,False
LINC02248,LINC01179,5.841986003707304e-06,8.686508229446003e-06,1,False,False
LINC02248,TLL1,2.049472997364292e-05,1.4194572484308548e-05,1,False,False
LINC02248,AC022325.2,4.102260507911419e-05,4.36273920447373e-05,1,False,False
LINC02248,AC097518.2,3.7460345109351467e-05,2.0504146457553915e-05,1,False,False
LINC02248,LINC01099,3.723840232058171e-05,1.6444413588009537e-05,1,False,False
LINC02248,F11-AS1,3.0089574080941075e-05,2.395081022253532e-05,1,False,False
LINC02248,LINC01060,3.248450814224596e-05,1.8488340234220836e-05,1,False,False
LINC02248,LINC02196,4.419998596629916e-05,4.5095113228710724e-05,1,False,False
LINC02248,SEMA5A,3.8095552182704875e-05,5.3723196965856426e-05,1,True,False
LINC02248,FBXL7,4.204999740427883e-05,3.638628901168255e-05,1,False,False
LINC02248,C5orf17,3.7731215546618486e-05,3.702695769311404e-05,1,False,False
LINC02248,AC114930.1,3.138034701450269e-05,1.5403736287671313e-05,1,False,False
LINC02248,LINC02211,1.9073096204314018e-05,1.0186084539764885e-05,1,False,False
LINC02248,AC008825.1,4.3552873409373965e-05,1.8234623447671474e-05,1,False,False
LINC02248,LINC02109,3.289435554122799e-05,1.5124223051823152e-05,1,False,False
LINC02248,AC099517.1,1.5827541016549966e-05,8.237237942172161e-06,1,False,False
LINC02248,AC010343.3,2.4622201491277414e-05,1.9752322745943713e-05,1,False,False
LINC02248,PRLR,1.5677539996665824e-05,1.5196733744666347e-05,1,False,False
LINC02248,IL7R,2.498012081222461e-05,9.772478886986256e-06,1,False,False
LINC02248,RANBP3L,4.479512829771659e-05,3.453830366806393e-05,1,False,False
LINC02248,SLC1A3,2.698708598274615e-05,4.138471149553953e-05,1,False,False
LINC02248,GDNF-AS1,1.4295014461070136e-05,7.139048905067122e-06,1,False,False
LINC02248,FYB1,1.0239887656674562e-05,1.4008438314402974e-05,1,False,False
LINC02248,C7,4.795100526546036e-06,2.5068455879668756e-06,1,False,False
LINC02248,AC022126.1,4.556960820734878e-05,4.337399121328378e-05,1,False,False
LINC02248,ADAMTS6,2.418673218706058e-05,2.7633021115027767e-05,1,False,False
LINC02248,AC092353.2,2.5012773700932684e-05,1.5102288987651802e-05,1,False,False
LINC02248,CARTPT,3.4473460595637714e-05,1.3602755077037233e-05,1,False,False
LINC02248,LINC01331,2.8493632804894693e-05,5.8203902883999605e-05,1,True,False
LINC02248,SV2C,3.865083771526995e-05,5.525266653412092e-05,1,True,False
LINC02248,IQGAP2,2.2990213006010838e-05,1.7401642247509683e-05,1,False,False
LINC02248,S100Z,2.1358522079209177e-05,1.025186841460205e-05,1,False,False
LINC02248,CRHBP,9.151711953706514e-06,5.77859618994888e-06,1,False,False
LINC02248,VCAN,1.956666119888222e-05,1.862811031404723e-05,1,False,False
LINC02248,AC109492.1,2.188553189840946e-05,1.5062048628507924e-05,1,False,False
LINC02248,AC114971.1,5.112434050416113e-05,6.485538613060072e-05,1,True,False
LINC02248,ADGRV1,2.988882131437135e-05,4.348782496860291e-05,1,False,False
LINC02248,LINC02147,2.8404541750786133e-05,1.8637252632908135e-05,1,False,False
LINC02248,LINC02208,3.3457218932889106e-05,5.131881367859219e-05,1,True,False
LINC02248,AC008568.1,3.776297285729125e-05,2.4632734098826195e-05,1,False,False
LINC02248,LINC01170,2.6253051481877684e-05,2.330714727490349e-05,1,False,False
LINC02248,GRAMD2B,1.2477457098211816e-05,6.331186230744693e-06,1,False,False
LINC02248,FBN2,3.8010074751149034e-05,3.2305026897187524e-05,1,False,False
LINC02248,SLC27A6,3.648561032700905e-05,2.284208697848174e-05,1,False,False
LINC02248,CXCL14,1.8183045971513226e-05,1.4577726987878123e-05,1,False,False
LINC02248,AC132803.1,3.781725598239115e-05,6.603821886495878e-05,1,True,False
LINC02248,PRELID2,3.5778451105592824e-05,5.1919128009319164e-05,1,True,False
LINC02248,AC008571.2,5.220596124836065e-05,3.102310638878088e-05,1,True,False
LINC02248,LINC01470,4.874522555185905e-05,5.727012024421888e-05,1,True,False
LINC02248,EBF1,1.8958122520717486e-05,2.8236328112535025e-05,1,False,False
LINC02248,AC109466.1,3.556826923078016e-05,4.6211895658456644e-05,1,False,False
LINC02248,AC008415.1,3.5837196341371346e-05,4.160465246124274e-05,1,False,False
LINC02248,KCNIP1,4.8010672507343226e-05,3.2022793986638365e-05,1,False,False
LINC02248,AL033523.1,2.921380796540071e-06,1.3590023064749546e-05,1,False,False
LINC02248,F13A1,4.784685509298365e-05,3.860358496602678e-05,1,False,False
LINC02248,CASC15,3.0537729040100115e-05,4.960487675822154e-05,1,False,False
LINC02248,HSPA1A,3.121709866497135e-05,4.2285697409666264e-05,1,False,False
LINC02248,RUNX2,5.0336550095657604e-05,5.809246788385081e-05,1,True,False
LINC02248,HCRTR2,4.2722811010449067e-05,3.513654986370305e-05,1,False,False
LINC02248,COL21A1,5.244311796971676e-05,5.527402039672191e-05,1,True,False
LINC02248,AL355612.1,3.6994632554057296e-05,3.136847156354758e-05,1,False,False
LINC02248,TENT5A,1.3301076721878501e-05,7.140619327164214e-06,1,False,False
LINC02248,TBX18,1.9413370911817135e-07,1.8024477297863794e-07,1,False,False
LINC02248,CNR1,3.444474111219088e-05,4.946860593045789e-05,1,False,False
LINC02248,AL589740.1,3.3894434319673594e-05,5.0478751497778774e-05,1,True,False
LINC02248,ROS1,2.853139003003889e-05,4.8853707494183384e-05,1,False,False
LINC02248,GJA1,2.5191033458709747e-05,1.7447369551229977e-05,1,False,False
LINC02248,AL445259.1,0.0,3.092948128423056e-07,1,False,False
LINC02248,TPD52L1,5.468695543502763e-05,5.74007484206755e-05,1,True,False
LINC02248,THEMIS,1.7752318888075145e-05,2.2028465217180483e-05,1,False,False
LINC02248,LAMA2,4.496237453755505e-05,6.791712631102576e-05,1,True,False
LINC02248,SAMD3,6.677857594362385e-05,8.981591352394515e-05,1,True,False
LINC02248,CCN2,2.491733005627481e-06,1.6110584879441552e-06,1,False,False
LINC02248,AL133346.1,9.124842819212603e-06,1.9199589082683712e-05,1,False,False
LINC02248,LINC00326,2.8525726030902403e-05,5.846552719275541e-05,1,True,False
LINC02248,EYA4,3.653931045428676e-05,5.6649993619960594e-05,1,True,False
LINC02248,NHSL1,3.612047265893544e-05,5.0337538340974835e-05,1,True,False
LINC02248,VIP,2.738871573894306e-07,3.2062622358542107e-06,1,False,False
LINC02248,AL589693.1,4.726678892436925e-05,5.494227177947433e-05,1,True,False
LINC02248,SLC22A3,9.300737467835836e-06,4.700193632383808e-06,1,False,False
LINC02248,SDK1,4.356365364151188e-05,4.281871955657165e-05,1,False,False
LINC02248,NXPH1,4.0177831328394536e-05,5.842047981278227e-05,1,True,False
LINC02248,AC004852.2,1.9296316155796126e-05,8.558926682701432e-06,1,False,False
LINC02248,AC004949.1,5.242519369396959e-05,3.322938342225755e-05,1,True,False
LINC02248,SCIN,1.1760209854377295e-05,2.495354128499872e-06,1,False,False
LINC02248,AC007091.1,4.4073227572484664e-05,6.551930125546386e-05,1,True,False
LINC02248,NPY,7.978456705945923e-06,1.617288733707817e-06,1,False,False
LINC02248,AC008080.4,2.0096648113131866e-06,8.705816426490958e-06,1,False,False
LINC02248,NPSR1-AS1,3.0255184834661954e-05,2.2458824154324177e-05,1,False,False
LINC02248,NPSR1,3.869853067680449e-05,8.625390117868e-06,1,False,False
LINC02248,INHBA,5.074399027029754e-05,6.510017630839658e-05,1,True,False
LINC02248,GLI3,3.133081875950196e-05,1.8250815961196528e-05,1,False,False
LINC02248,IKZF1,5.155967748986871e-06,1.1467127844915344e-05,1,False,False
LINC02248,LINC01446,5.766318777184114e-06,2.829962258277542e-06,1,False,False
LINC02248,EGFR,1.777481035404999e-05,3.120345754841128e-05,1,False,False
LINC02248,CD36,5.0835748024461596e-05,5.032110362083134e-05,1,True,False
LINC02248,SEMA3E,4.959463559511921e-05,2.1285514188756616e-05,1,False,False
LINC02248,SEMA3A,3.325714855065883e-05,3.763201064237401e-05,1,False,False
LINC02248,AC002069.2,6.113715908754263e-05,6.062096502501103e-05,1,True,False
LINC02248,ZNF804B,4.3673104807443235e-05,4.412378899293407e-05,1,False,False
LINC02248,CALCR,7.506200634933719e-07,3.112315222337331e-06,1,False,False
LINC02248,COL1A2,7.822113446414334e-06,6.904829714369417e-07,1,False,False
LINC02248,AC002429.2,4.0516847136942195e-05,6.304793594512603e-05,1,True,False
LINC02248,PDK4,1.2244447965700196e-05,4.147906865966744e-06,1,False,False
LINC02248,DLX6-AS1,1.2852705408754736e-05,7.905257346997839e-06,1,False,False
LINC02248,TAC1,4.4046621784954304e-07,4.450440115102463e-06,1,False,False
LINC02248,SERPINE1,3.1771444227557874e-05,4.080923650536993e-05,1,False,False
LINC02248,RELN,4.944765846583589e-05,9.35674363002505e-05,1,True,False
LINC02248,LHFPL3,5.7210117098697556e-05,7.008813638178158e-05,1,True,False
LINC02248,AC002066.1,2.5209042598083073e-05,3.659271496405235e-05,1,False,False
LINC02248,CPED1,2.2697057309508118e-05,2.0882845260900946e-05,1,False,False
LINC02248,PTPRZ1,5.2226402511657113e-05,6.006248953847682e-05,1,True,False
LINC02248,CHRM2,4.991041813202764e-05,7.00535788617825e-05,1,True,False
LINC02248,TBXAS1,3.961567231687092e-05,3.141946013898274e-05,1,False,False
LINC02248,DLC1,4.063104838392752e-05,4.563393355038118e-05,1,False,False
LINC02248,AC106845.1,1.7131739323784643e-05,7.508871772592529e-06,1,False,False
LINC02248,SGCZ,4.406559303482046e-05,6.466795727709481e-05,1,True,False
LINC02248,MSR1,2.6081388216522734e-05,1.2335436061268786e-05,1,False,False
LINC02248,AC011586.2,2.9612153203604077e-05,1.612636340419764e-05,1,False,False
LINC02248,FGL1,1.3433850720396065e-05,2.40358175020437e-06,1,False,False
LINC02248,AC100849.1,3.707933041309542e-05,3.683114353273838e-05,1,False,False
LINC02248,ADAM28,2.3034462376849933e-05,9.66084965859946e-06,1,False,False
LINC02248,AC120193.1,2.719825433473063e-05,5.3086265260872607e-05,1,True,False
LINC02248,DOCK5,3.376333062610561e-05,2.322034369306496e-05,1,False,False
LINC02248,PNOC,7.509525748869718e-06,1.4126002348880396e-05,1,False,False
LINC02248,AC124290.1,3.8922140522643134e-05,5.485365647024479e-05,1,True,False
LINC02248,ST18,4.3462904147746e-05,2.2717041050886587e-05,1,False,False
LINC02248,RGS20,5.177790511000495e-05,5.886408708812156e-05,1,True,False
LINC02248,PENK,2.4794238290898696e-06,2.929382318174615e-06,1,False,False
LINC02248,NKAIN3,4.110705165993907e-05,6.0403636610768195e-05,1,True,False
LINC02248,PREX2,1.650617461674132e-05,1.631193489801775e-05,1,False,False
LINC02248,C8orf34,4.901483375523268e-05,6.620485795041459e-05,1,True,False
LINC02248,SULF1,1.1641322804233628e-05,9.728639315538211e-06,1,False,False
LINC02248,EYA1,4.071598957035962e-05,4.4895143412023735e-05,1,False,False
LINC02248,AC083837.1,1.0027928503514716e-05,8.389189655856424e-06,1,False,False
LINC02248,AC060765.2,4.6434734171213525e-05,5.863871069802096e-05,1,True,False
LINC02248,AC060765.1,5.4377797366227724e-05,5.791794874590997e-05,1,True,False
LINC02248,ZFPM2-AS1,3.8874771516787246e-05,6.70780942357357e-05,1,True,False
LINC02248,ANGPT1,4.484953939810528e-05,1.5003145172018141e-05,1,False,False
LINC02248,LINC01608,2.1615653222767915e-05,1.09216631732667e-05,1,False,False
LINC02248,SLC30A8,1.3413476680059566e-05,1.2999708548215616e-05,1,False,False
LINC02248,ENPP2,3.92229055928131e-05,2.576379233902722e-05,1,False,False
LINC02248,SNTB1,1.4071535691611275e-05,1.7653736086385463e-05,1,False,False
LINC02248,AC016074.2,4.0121597765592577e-05,2.2320441919628427e-05,1,False,False
LINC02248,CCDC26,4.317802647209645e-05,4.670989545215262e-05,1,False,False
LINC02248,CCN4,2.2867996160317643e-06,3.282069132898344e-07,1,False,False
LINC02248,LINC02055,4.141324211475492e-05,4.1226373066734624e-05,1,False,False
LINC02248,AC046195.2,3.213511901928338e-05,1.3430999598216256e-05,1,False,False
LINC02248,DOCK8,2.4226756132441255e-05,1.8934008374384877e-05,1,False,False
LINC02248,GLIS3,2.9418585137541754e-05,6.238959513781822e-05,1,True,False
LINC02248,AL355672.1,1.0830834933702766e-05,6.370325870513308e-06,1,False,False
LINC02248,AL353595.1,4.15592652245367e-05,2.6713512171630177e-05,1,False,False
LINC02248,BNC2,3.579053703644236e-05,3.1437990100458066e-05,1,False,False
LINC02248,ADAMTSL1,3.6145940210992755e-05,6.137614788202741e-05,1,True,False
LINC02248,AL391117.1,4.1038697769758175e-05,2.1625180999464345e-05,1,False,False
LINC02248,AL353811.1,5.763538281686448e-06,3.955558390499384e-06,1,False,False
LINC02248,FAM189A2,3.92579442231565e-05,1.4989043420337763e-05,1,False,False
LINC02248,TRPM3,4.167113858078273e-05,7.689300987930703e-05,1,True,False
LINC02248,ALDH1A1,2.3247729823507536e-05,3.186316906754186e-05,1,False,False
LINC02248,PCSK5,4.157571260158015e-05,4.261897925241084e-05,1,False,False
LINC02248,GNA14,4.650623508853319e-05,5.377627480639301e-05,1,True,False
LINC02248,RASEF,3.5712663181915335e-05,7.438849769203137e-06,1,False,False
LINC02248,AL161629.1,1.4412179165326386e-05,1.488974798326446e-05,1,False,False
LINC02248,GRIN3A,4.773169517549225e-05,2.5544293819344314e-05,1,False,False
